1158,9.19,17.32,0,71,76,0
1318,8.72,17.53,0,71.5,76,0
1184,8.89,17.43,0,71.8,76,0
1315,8.76,17.48,0,72.1,75.9,0
1129,8.67,17.49,0,72.4,75.8,0
1536,9.94,17.44,0.33,72.2,75.6,0
1160,9.07,17.34,0,72,75.5,0
1165,9.43,17.38,0,71.6,75.2,0
1369,8.97,17.52,0,71.3,75.1,0
1131,8.84,17.36,0,71.1,75.1,0
756,7.88,17.36,0,70.8,75,0
1025,8.9,17.45,0,70.6,75.1,0
1041,8.79,17.38,0,70.5,75,0
1280,9.78,17.33,0,70.3,74.8,0
1549,10.77,17.54,3.56,70.3,74.7,0
1539,10.57,17.34,2.46,70.2,74.6,0
1526,10.29,17.38,0.04,70.1,74.5,0
1515,9.75,17.48,0.2,70.1,74.3,0
1540,10.81,17.33,0.29,70,74.1,0
1541,10.74,17.5,0.9,70,74,0
1364,9.31,17.46,0.05,70,73.8,0
1535,11.25,17.38,2.38,70,73.7,0
1543,10.74,17.53,3.51,69.9,73.6,0
1366,10.5,17.29,0.01,69.9,73.4,0
1519,10.83,16.69,3.58,69.9,73.3,0
1532,11.43,17.41,4.2,69.9,73.1,0
1472,10.7,17.36,0,69.8,73,0
1261,10.29,17.34,0,69.8,72.9,0
1536,9.46,17.48,1,69.8,72.9,0
1538,10.06,17.48,0.74,69.8,72.9,0
1477,10.62,16.98,0,69.6,73,0
1549,10.82,17.23,2.81,69.6,73,0
1544,11.29,17.27,4.94,69.6,73,0
1482,10.33,17.4,0,69.6,73.1,0
1309,10.71,17.28,0,69.6,73,0
1497,10.77,17.34,0.01,69.6,73.1,0
1542,10.28,17.51,1.09,69.6,73.1,0
1479,11.24,16.18,5.31,69.6,73.1,0
1508,10.71,17.29,0.06,69.5,73,0
1540,10.51,17.38,0.15,69.5,73,0
1471,9.63,17.38,0.02,69.5,72.9,0
1551,11.04,17.61,2.69,69.5,72.8,0
1444,10.51,17.24,0,69.5,72.8,0
1540,10.73,17.53,1.34,69.5,72.8,0
1515,10.52,17.38,0.09,69.5,72.8,0
1508,11.66,17.19,9.28,69.5,72.7,0
1424,10.61,17.26,0.06,69.5,72.6,0
1466,10.48,17.37,0,69.4,72.5,0
1552,10.64,17.48,0.79,69.4,72.5,0
1272,10.82,17.31,0,69.5,72.4,0
1517,10.61,17.44,0.08,69.4,72.4,0
1546,10.3,17.5,0.9,69.4,72.4,0
1471,9.42,17.4,0.01,69.5,72.4,0
1534,9.53,17.26,0.97,69.4,72.5,0
1532,10.9,17.14,1.94,69.4,72.4,0
1454,11.04,17.33,0,69.4,72.5,0
1540,10.23,17.47,1,69.4,72.5,0
1529,10.67,17.48,5.26,69.4,72.5,0
1130,8.92,17.33,0,69.4,72.4,0
1016,9.16,17.37,0,69.3,72.4,0
1543,10.74,17.4,0.07,69.3,72.5,0
1245,9.58,17.38,0,69.3,72.4,0
1141,9.18,17.43,0,69.3,72.5,0
1508,9.96,17.39,0.05,69.3,72.5,0
1357,10.78,16.99,0,69.3,72.6,0
1426,8.76,17.29,0,69.3,72.7,0
1221,9.66,17.27,0,69.2,72.8,0
1479,10.43,17.34,0,69.2,72.8,0
1538,10.87,17.31,2.78,69.1,72.9,0
1550,10.76,17.65,2.78,69.1,72.9,0
1188,9.8,17.3,0,69.1,72.9,0
1191,9.39,17.48,0,69.1,72.9,0
1179,9.13,17.33,0,69.1,72.8,0
1127,9,17.26,0,69.1,72.8,0
1300,9.46,17.24,0,69,72.8,0
1468,10.32,17.37,0,69,72.7,0
1286,9.26,17.41,0,69,72.7,0
1421,9.78,17.42,0,69,72.6,0
1300,9.23,17.49,0,69,72.6,0
1308,10,17.34,0,68.9,72.6,0
1434,9.94,17.35,0.01,68.9,72.5,0
1327,9.88,17.35,0,68.9,72.4,0
1537,9.64,17.48,0.36,68.9,72.4,0
1543,10.86,17.26,3.56,68.9,72.3,0
1408,9.67,17.43,0,69,72.3,0
1360,10.16,17.19,0,68.9,72.1,0
1239,9.19,17.27,0,68.9,72.1,0
1490,10.55,17.36,0.04,68.9,72,0
1543,11.04,17.04,3.25,68.8,72,0
1540,10.23,17.45,0.94,68.8,71.9,0
1529,9.89,17.41,0.05,68.8,71.8,0
1535,10.42,17.33,3.67,68.8,71.7,0
1542,10.54,17.48,1.54,68.8,71.6,0
1378,10.35,17.32,0.03,68.8,71.5,0
1289,9,17.42,0,68.8,71.5,0
1548,10.14,17.36,3.18,68.8,71.4,0
1559,10.63,17.71,4.56,68.8,71.3,0
1386,9.91,17.32,0.01,68.8,71.2,0
1324,9.79,16.91,0,68.8,71.1,0
1529,9.85,17.2,3.16,68.8,71,0
1398,9.58,17.4,0,68.8,71,0
1491,9.22,17.41,0,68.8,70.9,0
1521,10.31,17.37,0.16,68.8,70.8,0
1529,9.75,17.35,3.47,68.8,70.8,0
1264,10.03,16.93,0,68.8,70.6,0
1532,11.08,17.33,5.55,68.8,70.5,0
1532,10.71,17.19,3.73,68.8,70.5,0
1530,11.64,17.21,7.19,68.8,70.4,0
1534,10.66,17.26,5.96,68.8,70.3,0
1539,10.78,17.46,6.06,68.9,70.2,0
1539,10.3,17.27,4.18,68.9,70.1,0
1547,10.32,17.01,4.23,68.9,70.1,0
1522,11.02,17.29,4.93,68.8,70.1,0
1538,11.13,17.52,6.06,68.8,70,0
1561,10.77,17.34,4.61,68.8,70,0
1528,10.72,17.35,5.32,68.8,69.8,0
1534,10.73,17.35,4.84,68.8,69.8,0
1544,10.24,17.63,8.33,68.9,69.8,0
1534,10.79,17.17,3.53,68.8,69.7,0
1536,11.36,17.33,6.35,68.9,69.7,0
1340,9.31,17.38,0,68.8,69.6,0
1553,10.47,17.08,2.8,68.8,69.6,0
1376,9.17,17.42,0,68.7,69.5,0
1429,9,17.4,0,68.7,69.5,0
1544,9.73,17.41,2.15,68.7,69.5,0
1496,9.69,17.4,0.03,68.8,69.4,0
1460,9.41,17.45,0,68.7,69.4,0
1288,9.05,17.33,0,68.8,69.4,0
1265,9.07,17.4,0,68.7,69.4,0
1268,9.12,17.38,0,68.7,69.3,0
1251,9.14,17.4,0,68.6,69.3,0
1239,9.87,17.39,0,68.6,69.3,0
1411,9.04,17.48,0,68.6,69.2,0
1342,9.62,17.36,0,68.5,69.2,0
1375,8.93,17.42,0,68.5,69.2,0
1333,9.56,17.39,0,68.5,69.2,0
1304,8.85,17.37,0,68.5,69.1,0
1202,8.75,17.48,0,68.6,69.1,0
1239,10.26,17.27,0,68.6,69.1,0
1421,9.93,17.41,0,68.5,69.1,0
1397,10.45,17.37,0,68.5,69,0
1281,10.31,17,0,68.5,69,0
1316,9.3,17.43,0,68.5,69,0
1398,10.75,17.09,0.16,68.5,69,0
1542,9.52,17.64,4.37,68.5,69,0
1384,9.96,17.33,0,68.6,68.9,0
1491,9.51,17.43,0.03,68.6,68.8,0
1534,10.32,17.11,3.4,68.6,68.9,0
1455,10.38,17.38,0,68.6,68.9,0
1091,9.39,17.35,0,68.6,68.8,0
1269,8.39,17.49,0.03,68.6,68.8,0
1393,10.96,17.21,0,68.6,68.9,0
1537,11.06,16.98,3.72,69.2,68.8,0
1549,9.27,17.63,2.63,69.8,68.9,0
1437,9.15,17.04,0,70.3,69,0
1513,9.8,16.54,0.94,70.9,69,0
1526,10.14,16.83,2.81,71.3,69,0
1167,9.46,17.44,0,71.6,69.1,0
1483,9.76,17.48,0.19,72,69.1,0
1542,10.92,16.96,0.98,72.2,69.2,0
1254,10.31,16.74,0,72,69.2,0
1542,9.48,17.12,3.55,71.5,69.3,0
1514,10.82,17.47,5,71.2,69.3,0
1277,9.54,17.38,0,70.9,69.4,0
1557,10.23,17.63,3.07,70.6,69.5,0
1524,10.39,17.41,0.16,70.3,69.5,0
1556,10.57,17.87,9.31,70.3,69.6,0
1301,10.54,16.62,0,70,69.6,0
1535,11.21,17.36,8.47,69.8,69.6,0
1322,9.52,17.34,0,69.8,69.7,0
1548,10.28,17.33,0.7,69.6,69.8,0
1266,9.96,17.24,0,69.5,70,0
1540,10.51,17.45,0.23,69.5,71.1,0
1547,10.58,17.66,3.62,69.4,74.1,0
1390,10.25,17.28,0.03,69.4,76.8,0
1535,10.02,17.22,4.46,69.3,79.1,0
1536,10.55,17.55,6.41,69.3,81,0
1546,11.08,17.37,3.63,69.2,82.5,0
1540,10.04,17.44,0.51,69.2,83.8,0
1538,11.5,17.04,3.03,69.2,85,0
1559,11.34,17.42,4.47,69.1,86,0
1460,10.99,15.94,2.17,69.1,86.8,0
1549,9.93,17.5,4.95,69.1,87.6,0
1537,10.41,17.14,5.54,69.1,88.3,0
1260,9.01,17.4,0,69.1,89,0
1442,10.13,17.35,0.01,69.1,89.5,0
1535,11.15,17.17,4.78,69,90.1,0
1119,10.17,17.17,0,69,90.5,0
1487,11.14,16.23,3.86,69,91,0
1312,10.07,17.19,0,68.9,91.3,0
1512,10.11,17.26,0.15,68.9,91.6,0
1539,10.45,17.43,5.19,68.9,92,0
1541,10.71,17.28,3.51,68.9,92.3,0
1218,9.28,17.36,0,68.9,92.6,0
1479,10.02,17.24,0.01,68.9,92.8,0
1333,9.72,17.22,0.49,68.8,93.1,0
1556,9.77,17.62,1.75,68.8,93.3,0
1492,9.88,17.36,0,68.8,93.5,0
1547,10.51,17.42,1.91,68.8,93.6,0
1324,10.33,16.98,0.01,68.7,93.8,0
1176,8.3,17.4,0,68.7,94,0
1547,9.83,17.42,3.41,68.7,94.2,0
1542,9.57,17.44,3.06,68.7,94.4,0
1536,10.56,17.21,3.67,68.7,94.6,0
1163,9,17.33,0,68.7,94.8,0
1280,9.07,17.55,0,68.6,95,0
460,9.63,12.56,25.52,68.6,95.1,0
0,9.18,0.19,89,67.8,94.5,0
0,9.34,0.09,89,66.4,92.5,0
0,9.06,0.07,89,65.5,90.5,0
0,8.09,0.3,89,65,88.5,0
0,9.53,0.31,89,64.5,86.8,0
0,10.25,0.42,89,64.3,85.3,0
0,9.12,0.17,89,64,83.8,0
0,7.99,0.15,89,63.8,82.5,0
0,10,0.21,89,63.6,81.2,0
0,8.55,0.47,89,63.5,80,0
0,9.36,0.46,89,63.3,78.9,0
0,8.62,0.27,89,63.2,77.8,0
0,9.37,0.09,89,63.1,76.9,0
0,9.13,0.23,89,63,75.9,0
0,8.22,0.51,89,62.8,75,0
0,10.01,0.45,89,62.8,74.2,0
0,9.85,0.21,89,62.7,73.5,0
0,9.67,0.15,89,62.6,72.7,0
-4,9.89,10.51,24.82,62.6,72.1,0
919,9.87,15.94,6.97,62.6,72.6,0
915,9.52,15.93,5.57,64.3,74.5,0
913,9.83,15.68,3.38,65.8,76.6,0
928,9.14,16.03,5.77,66.7,78.6,0
897,10.02,15.88,6.88,67.5,80.1,0
912,8.97,15.88,6.73,68.1,81.6,0
928,8.38,16.03,4.98,68.6,82.8,0
974,8.34,16.1,6.16,69,83.7,0
902,8.36,15.88,4.96,69.4,84.5,0
933,8.79,16.02,3.68,69.7,85.3,0
968,8.49,16.12,4.19,69.9,86,0
960,8.34,16.08,4.9,70.1,86.6,0
918,9.09,15.98,6.11,70.3,87.1,0
962,8.45,16.08,6.06,70.6,87.5,0
902,7.49,16,3.67,70.7,88,0
942,8.22,16.07,5.63,70.8,88.3,0
905,8.7,15.84,4.38,71,88.7,0
967,8.38,16.11,3.66,71.1,89,0
913,9.11,15.86,3.65,71.3,89.3,0
974,8.73,16.12,5.03,71.5,89.6,0
974,9.34,16.09,5.72,71.5,89.8,0
902,7.45,15.61,0,71.6,89.9,0
905,8.72,15.91,5.72,71.7,90,0
1005,8.52,16.17,6.22,71.8,90.1,0
914,8.88,15.88,3.24,71.9,90.2,0
911,8.68,15.97,2.96,72,90.3,0
980,8.27,16.09,3.03,72.1,90.4,0
907,8.58,15.98,4.97,72.2,90.5,0
975,8.17,16.09,4.97,72.3,90.5,0
773,7.32,15.96,0,72.4,90.6,0
909,8.3,15.95,2.66,72.4,90.6,0
867,8.07,15.99,0,72.5,90.6,0
919,8.64,15.79,0.71,72.6,90.7,0
954,8.42,16.08,2.02,72.7,90.8,0
947,7.65,16.04,0.18,72.8,90.9,0
924,8.38,15.84,0.53,72.6,91,0
978,7.98,16.11,2.97,72.1,91.1,0
911,8.53,15.84,3.14,71.5,91.2,0
970,8.51,16.1,4.85,71,91.3,0
911,8.68,15.93,4.49,70.6,91.3,0
774,6.93,16.08,0,70.2,91.2,0
880,8.06,15.88,0,69.8,91.2,0
327,5.35,12.95,23,67.7,55.9,1
331,5.09,13.04,22.9,67.6,55.7,1
323,4.9,12.98,22.9,67.6,55.5,1
329,5.2,12.92,22.9,67.5,55.3,1
304,5.01,12.6,22.8,67.4,55.1,1
310,4.73,12.68,22.8,67.3,54.8,1
266,4.76,12.2,22.8,67.2,54.6,1
388,5.76,13.73,22.8,67,54.4,1
393,5.64,13.72,23,67.1,54.4,1
288,5.07,12.52,22.9,67.3,54.5,1
280,4.93,12.5,22.8,67.2,54.3,1
299,5.03,12.62,22.8,67,54.2,1
382,5.68,13.52,22.9,67,54.1,1
344,5.26,13.27,22.9,67,54.1,1
369,5.5,13.48,23,67.1,54.1,1
349,5.46,13.3,23,67.1,54.2,1
322,5.27,13.07,23,67.1,54.2,1
385,5.45,13.75,23,67.1,54.2,1
382,5.3,13.65,23,67.3,54.2,1
420,5.39,14.07,23.1,67.4,54.3,1
401,5.12,13.83,23.1,67.6,54.3,1
358,5.46,13.39,23,67.6,54.3,1
302,4.76,12.71,22.9,67.5,54.3,1
355,5.41,13.35,22.9,67.3,54.2,1
295,4.75,12.64,23.1,67.2,54.1,1
325,5.05,12.93,23,67.1,54,1
294,4.84,12.54,23,67,53.9,1
284,4.75,12.37,23,66.8,53.8,1
247,4.93,11.87,22.9,66.6,53.6,1
226,4.77,11.43,22.8,66.4,53.5,1
231,4.91,11.52,22.8,66.1,53.3,1
261,5.26,12.08,22.8,65.9,53.1,1
228,4.76,11.57,22.8,65.8,53,1
252,4.97,11.94,22.8,65.7,52.8,1
228,4.39,11.59,23,65.6,52.6,1
203,4.38,11.18,23,65.5,52.5,1
180,4.63,10.71,23,65.3,52.3,1
174,4.33,10.67,22.9,65,52.1,1
119,3.75,10.37,23,64.8,52,1
117,3.36,10.39,23.1,64.3,51.8,1
103,3.77,10.42,23,64,51.5,1
135,3.35,10.45,23,63.6,51.4,1
56,2.84,10.42,23.1,63.4,51.2,1
130,3.04,10.52,23.1,63,51,1
103,3.47,10.43,23.1,62.8,50.8,1
106,3.78,10.38,23.1,62.7,50.7,1
78,3.09,10.46,23.3,62.6,50.5,1
143,3.66,10.39,23.1,62.2,50.4,1
192,4.19,10.78,23.3,62.3,50.3,1
223,4.81,11.49,23.3,62.5,50.1,1
218,4.41,11.31,23.3,62.8,50.1,1
220,4.21,11.52,23.3,63,50,1
196,4.42,11.01,23.3,63,50,1
159,4,10.42,23.3,63,49.9,1
103,3.69,10.53,23.2,62.6,49.8,1
114,3.57,10.4,23.3,62.2,49.7,1
112,3.45,10.43,23.2,61.9,49.6,1
123,3.72,10.43,23.1,61.6,49.5,1
92,3.32,10.4,23.1,61.4,49.3,1
103,3.16,10.47,23.1,61.2,49.3,1
88,2.89,10.45,23.1,60.9,49.1,1
84,3.18,10.43,23.1,60.6,49.1,1
73,2.63,10.44,23.1,60.4,49,1
70,3,10.44,23.3,60.2,48.9,1
61,2.87,10.44,23.2,60,48.8,1
48,2.73,10.39,23.1,59.8,48.7,1
74,3.04,10.45,23,59.5,48.6,1
80,2.84,10.46,23,59.5,48.5,1
94,2.89,10.46,23,59.4,48.5,1
112,3.18,10.42,23,59.4,48.4,1
111,3.29,10.46,23,59.5,48.3,1
104,3.15,10.45,23,59.5,48.2,1
117,3.5,10.42,23.1,59.5,48.1,1
136,3.49,10.44,23,59.5,48.1,1
141,3.71,10.45,23,59.6,48,1
137,3.34,10.43,23,59.6,48,1
122,3.62,10.5,23,59.6,47.8,1
115,3.73,10.43,23,59.6,47.8,1
93,3.08,10.48,23,59.5,47.7,1
131,4.28,10.42,23,59.3,47.7,1
130,3.89,10.47,22.9,59.3,47.6,1
139,3.83,10.43,22.8,59.3,47.5,1
142,3.73,10.47,22.8,59.3,47.5,1
123,3.45,10.52,23,59.4,47.5,1
122,3.38,10.47,23.1,59.3,47.3,1
131,3.33,10.45,23,59.1,47.3,1
151,3.89,10.46,22.9,59.1,47.2,1
147,3.6,10.4,22.8,59.1,47.2,1
178,4.26,10.6,23,59.3,47.1,1
175,4.29,10.66,22.9,59.3,47.1,1
197,4.15,10.98,22.9,59.5,47.1,1
241,4.66,11.7,22.8,59.6,47,1
273,4.7,12.18,22.9,59.9,47,1
305,4.91,12.68,22.9,60.3,47.1,1
275,4.84,12.3,22.9,60.6,47.1,1
353,5.43,13.44,22.8,60.8,47.1,1
310,4.92,12.87,22.8,61.1,47.2,1
299,4.82,12.54,22.8,61.4,47.3,1
305,5.23,12.76,22.6,61.5,47.5,1
299,5.12,12.48,22.7,61.7,47.5,1
221,4.97,11.52,22.8,61.8,47.6,1
177,4.68,10.72,22.7,61.5,47.6,1
193,4.48,10.89,22.6,61.2,47.5,1
183,4.52,10.67,22.7,61,47.5,1
128,4.11,10.46,22.8,60.6,47.3,1
141,3.95,10.44,22.6,60.3,47.3,1
170,3.99,10.49,22.5,60.1,47.2,1
172,4.26,10.56,22.6,60,47.1,1
84,4.12,10.38,22.6,59.9,47,1
115,3.97,10.43,22.5,59.6,46.9,1
113,3.99,10.4,22.6,59.5,46.8,1
113,3.62,10.4,22.6,59.3,46.8,1
86,3.43,10.42,22.6,59,46.7,1
104,3.39,10.44,22.7,58.6,46.6,1
107,3.45,10.46,22.7,58.4,46.6,1
99,3.45,10.46,22.6,58.2,46.5,1
